,MovieID,Title,Genres,Number_of_Ratings,Average_Rating
1111,1201,"Good, The Bad and The Ugly, The (1966)",Action|Western,822,4.133819951338199
1112,1202,Withnail and I (1987),Comedy,72,3.611111111111111
1113,1203,12 Angry Men (1957),Drama,616,4.295454545454546
1114,1204,Lawrence of Arabia (1962),Adventure|War,831,4.401925391095066
1115,1205,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War,231,3.380952380952381
1116,1206,"Clockwork Orange, A (1971)",Sci-Fi,1229,4.0781122864117165
1117,1207,To Kill a Mockingbird (1962),Drama,928,4.425646551724138
1118,1208,Apocalypse Now (1979),Drama|War,1176,4.243197278911564
1119,1209,Once Upon a Time in the West (1969),Western,173,4.023121387283237
1120,1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,2883,4.022892819979188
1121,1211,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance,242,4.1115702479338845
1122,1212,"Third Man, The (1949)",Mystery|Thriller,480,4.452083333333333
1123,1213,GoodFellas (1990),Crime|Drama,1657,4.275196137598069
1124,1214,Alien (1979),Action|Horror|Sci-Fi|Thriller,2024,4.159584980237154
1125,1215,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,945,3.804232804232804
1126,1216,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance,87,3.6551724137931036
1127,1217,Ran (1985),Drama|War,357,4.26890756302521
1128,1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller,244,4.19672131147541
1129,1219,Psycho (1960),Horror|Thriller,1263,4.218527315914489
1130,1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,1341,3.9395973154362416
1131,1221,"Godfather: Part II, The (1974)",Action|Crime|Drama,1692,4.357565011820331
1132,1222,Full Metal Jacket (1987),Action|Drama|War,1254,4.110845295055821
1133,1223,"Grand Day Out, A (1992)",Animation|Comedy,473,4.361522198731501
1134,1224,Henry V (1989),Drama|War,426,4.286384976525822
1135,1225,Amadeus (1984),Drama,1382,4.251808972503618
1136,1226,"Quiet Man, The (1952)",Comedy|Romance,226,4.053097345132743
1137,1227,Once Upon a Time in America (1984),Crime|Drama|Thriller,241,3.863070539419087
1138,1228,Raging Bull (1980),Drama,677,4.1875923190546525
1139,1230,Annie Hall (1977),Comedy|Romance,1334,4.14167916041979
1140,1231,"Right Stuff, The (1983)",Drama,750,4.08
1141,1232,Stalker (1979),Mystery|Sci-Fi,52,3.6346153846153846
1142,1233,"Boat, The (Das Boot) (1981)",Action|Drama|War,1001,4.302697302697303
1143,1234,"Sting, The (1973)",Comedy|Crime,1049,4.320305052430887
1144,1235,Harold and Maude (1971),Comedy,697,4.164992826398852
1145,1236,Trust (1990),Comedy|Drama,90,4.188888888888889
1146,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,299,4.230769230769231
1147,1238,Local Hero (1983),Comedy,351,4.0
1148,1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,2098,4.152049571020019
1149,1241,Braindead (1992),Comedy|Horror,70,3.357142857142857
1150,1242,Glory (1989),Action|Drama|War,1112,4.193345323741007
1151,1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,325,3.9846153846153847
1152,1244,Manhattan (1979),Comedy|Drama|Romance,718,4.082172701949861
1153,1245,Miller's Crossing (1990),Drama,358,4.005586592178771
1154,1246,Dead Poets Society (1989),Drama,855,4.005847953216374
1155,1247,"Graduate, The (1967)",Drama|Romance,1261,4.245836637589215
1156,1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,514,4.215953307392996
1157,1249,Nikita (La Femme Nikita) (1990),Thriller,733,4.005457025920873
1158,1250,"Bridge on the River Kwai, The (1957)",Drama|War,938,4.386993603411514
1159,1251,8 1/2 (1963),Drama,228,4.105263157894737
1160,1252,Chinatown (1974),Film-Noir|Mystery|Thriller,1185,4.339240506329114
1161,1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,559,4.141323792486583
1162,1254,"Treasure of the Sierra Madre, The (1948)",Adventure,453,4.289183222958058
1163,1255,Bad Taste (1987),Comedy|Horror,54,3.4074074074074074
1164,1256,Duck Soup (1933),Comedy|War,594,4.21043771043771
1165,1257,Better Off Dead... (1985),Comedy,472,3.9216101694915255
1166,1258,"Shining, The (1980)",Horror,1087,4.104875804967802
1167,1259,Stand by Me (1986),Adventure|Comedy|Drama,1785,4.0969187675070025
1168,1260,M (1931),Crime|Film-Noir|Thriller,308,4.3019480519480515
1169,1261,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,548,3.826642335766423
1170,1262,"Great Escape, The (1963)",Adventure|War,696,4.376436781609195
1171,1263,"Deer Hunter, The (1978)",Drama|War,700,4.11
1172,1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,257,4.054474708171206
1173,1265,Groundhog Day (1993),Comedy|Romance,2278,3.953028972783143
1174,1266,Unforgiven (1992),Western,997,4.0902708124373115
1175,1267,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,765,4.333333333333333
1176,1268,Pump Up the Volume (1990),Drama,317,3.4858044164037856
1177,1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,672,4.168154761904762
1178,1270,Back to the Future (1985),Comedy|Sci-Fi,2583,3.9903213317847466
1179,1271,Fried Green Tomatoes (1991),Drama,593,3.806070826306914
1180,1272,Patton (1970),Drama|War,645,4.266666666666667
1181,1273,Down by Law (1986),Comedy|Drama,146,3.9657534246575343
1182,1274,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,452,3.933628318584071
1183,1275,Highlander (1986),Action|Adventure,741,3.8461538461538463
1184,1276,Cool Hand Luke (1967),Comedy|Drama,930,4.253763440860215
1185,1277,Cyrano de Bergerac (1990),Action|Drama|Romance,363,3.884297520661157
1186,1278,Young Frankenstein (1974),Comedy|Horror,1193,4.250628667225482
1187,1279,Night on Earth (1991),Comedy|Drama,194,3.747422680412371
1188,1280,Raise the Red Lantern (1991),Drama,277,4.1732851985559565
1189,1281,"Great Dictator, The (1940)",Comedy,216,4.032407407407407
1190,1282,Fantasia (1940),Animation|Children's|Musical,943,3.904559915164369
1191,1283,High Noon (1952),Western,403,4.1786600496277915
1192,1284,"Big Sleep, The (1946)",Film-Noir|Mystery,541,4.312384473197782
1193,1285,Heathers (1989),Comedy,803,3.8156911581569117
1194,1286,Somewhere in Time (1980),Drama|Romance,285,3.585964912280702
1195,1287,Ben-Hur (1959),Action|Adventure|Drama,704,4.110795454545454
1196,1288,This Is Spinal Tap (1984),Comedy|Drama|Musical,1118,4.179785330948121
1197,1289,Koyaanisqatsi (1983),Documentary|War,182,3.9725274725274726
1198,1290,Some Kind of Wonderful (1987),Drama|Romance,230,3.591304347826087
1199,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,1628,4.133292383292384
1200,1292,Being There (1979),Comedy,591,4.013536379018612
1201,1293,Gandhi (1982),Drama,671,4.141579731743666
1202,1294,M*A*S*H (1970),Comedy|War,1099,4.124658780709736
1203,1295,"Unbearable Lightness of Being, The (1988)",Drama,266,3.5676691729323307
1204,1296,"Room with a View, A (1986)",Drama|Romance,560,3.9964285714285714
1205,1297,Real Genius (1985),Comedy,442,3.7081447963800906
1206,1298,Pink Floyd - The Wall (1982),Drama|Musical|War,387,3.640826873385013
1207,1299,"Killing Fields, The (1984)",Drama|War,732,4.248633879781421
1208,1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,330,4.1454545454545455
1209,1301,Forbidden Planet (1956),Sci-Fi,373,3.9758713136729225
1210,1302,Field of Dreams (1989),Drama,768,3.9114583333333335
1211,1303,"Man Who Would Be King, The (1975)",Adventure,310,4.129032258064516
1212,1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,1419,4.215644820295983
1213,1305,"Paris, Texas (1984)",Drama,121,3.793388429752066
1214,1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,136,3.6029411764705883
1215,1307,When Harry Met Sally... (1989),Comedy|Romance,1568,4.073341836734694
1216,1310,Hype! (1996),Documentary,43,3.558139534883721
1217,1311,Santa with Muscles (1996),Comedy,7,1.0
1218,1312,Female Perversions (1996),Drama,29,3.2413793103448274
1219,1313,Mad Dog Time (1996),Crime,13,2.1538461538461537
1220,1315,Paris Was a Woman (1995),Documentary,3,2.3333333333333335
1221,1316,Anna (1996),Drama,1,4.0
1222,1317,I'm Not Rappaport (1996),Comedy,40,3.175
1223,1320,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,925,3.037837837837838
1224,1321,"American Werewolf in London, An (1981)",Horror,549,3.7522768670309654
1225,1322,Amityville 1992: It's About Time (1992),Horror,32,1.71875
1226,1323,Amityville 3-D (1983),Horror,43,1.372093023255814
1227,1324,Amityville: Dollhouse (1996),Horror,22,1.6818181818181819
1228,1325,Amityville: A New Generation (1993),Horror,23,1.6521739130434783
1229,1326,Amityville II: The Possession (1982),Horror,56,2.107142857142857
1230,1327,"Amityville Horror, The (1979)",Horror,355,2.9380281690140846
1231,1328,"Amityville Curse, The (1990)",Horror,25,1.84
1232,1329,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,36,2.6666666666666665
1233,1330,April Fool's Day (1986),Comedy|Horror,116,3.0
1234,1331,Audrey Rose (1977),Horror,50,3.18
1235,1332,"Believers, The (1987)",Horror|Thriller,102,2.911764705882353
1236,1333,"Birds, The (1963)",Horror,733,3.882673942701228
1237,1334,"Blob, The (1958)",Horror|Sci-Fi,338,3.136094674556213
1238,1335,Blood Beach (1981),Action|Horror,21,1.7142857142857142
1239,1336,Body Parts (1991),Horror,55,2.2363636363636363
1240,1337,"Body Snatcher, The (1945)",Horror,64,3.5625
1241,1339,Bram Stoker's Dracula (1992),Horror|Romance,672,3.34375
1242,1340,Bride of Frankenstein (1935),Horror,216,3.912037037037037
1243,1341,Burnt Offerings (1976),Horror,53,2.849056603773585
1244,1342,Candyman (1992),Horror,262,2.904580152671756
1245,1343,Cape Fear (1991),Thriller,687,3.671033478893741
1246,1344,Cape Fear (1962),Film-Noir|Thriller,361,3.9224376731301938
1247,1345,Carrie (1976),Horror,567,3.6049382716049383
1248,1346,Cat People (1982),Horror,174,3.1839080459770117
1249,1347,"Nightmare on Elm Street, A (1984)",Horror,451,3.4855875831485585
1250,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,238,3.991596638655462
1251,1349,Nosferatu a Venezia (1986),Horror,14,3.0714285714285716
1252,1350,"Omen, The (1976)",Horror,409,3.6234718826405867
1253,1351,Blood & Wine (1997),Drama,35,3.4
1254,1352,Albino Alligator (1996),Crime|Thriller,94,2.851063829787234
1255,1353,"Mirror Has Two Faces, The (1996)",Comedy|Romance,188,3.0851063829787235
1256,1354,Breaking the Waves (1996),Drama,267,3.8239700374531833
1257,1355,Nightwatch (1997),Horror|Thriller,77,2.961038961038961
1258,1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,1310,3.7091603053435116
1259,1357,Shine (1996),Drama|Romance,548,3.8065693430656933
1260,1358,Sling Blade (1996),Drama|Thriller,1177,4.208156329651657
1261,1359,Jingle All the Way (1996),Adventure|Children's|Comedy,222,2.4774774774774775
1262,1360,Identification of a Woman (Identificazione di una donna) (1982),Drama,2,3.5
1263,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,159,4.213836477987422
1264,1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,100,4.03
1265,1363,"Preacher's Wife, The (1996)",Drama,112,2.9732142857142856
1266,1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),Action,2,3.5
1267,1365,Ridicule (1996),Drama,58,3.8448275862068964
1268,1366,"Crucible, The (1996)",Drama,108,3.185185185185185
1269,1367,101 Dalmatians (1996),Children's|Comedy,364,3.0467032967032965
1270,1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,5,3.8
1271,1370,Die Hard 2 (1990),Action|Thriller,1135,3.541850220264317
1272,1371,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,792,3.1363636363636362
1273,1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,1001,3.4095904095904097
1274,1373,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,613,2.7487765089722673
1275,1374,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,1448,3.880524861878453
1276,1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,927,3.353829557713053
1277,1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,1126,3.6563055062166963
1278,1377,Batman Returns (1992),Action|Adventure|Comedy|Crime,1031,2.9767216294859358
1279,1378,Young Guns (1988),Action|Comedy|Western,562,3.4181494661921707
1280,1379,Young Guns II (1990),Action|Comedy|Western,369,2.907859078590786
1281,1380,Grease (1978),Comedy|Musical|Romance,817,3.5777233782129745
1282,1381,Grease 2 (1982),Comedy|Musical|Romance,303,1.9636963696369636
1283,1382,Marked for Death (1990),Action|Drama,127,2.779527559055118
1284,1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,11,1.5454545454545454
1285,1384,"Substance of Fire, The (1996)",Drama,6,3.8333333333333335
1286,1385,Under Siege (1992),Action,461,3.2689804772234274
1287,1386,Terror in a Texas Town (1958),Western,1,1.0
1288,1387,Jaws (1975),Action|Horror,1697,4.089569829110195
1289,1388,Jaws 2 (1978),Action|Horror,370,2.5891891891891894
1290,1389,Jaws 3-D (1983),Action|Horror,210,1.8523809523809525
1291,1390,My Fellow Americans (1996),Comedy,121,3.1983471074380163
1292,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,1074,2.9003724394785846
1293,1392,Citizen Ruth (1996),Comedy|Drama,219,3.73972602739726
1294,1393,Jerry Maguire (1996),Drama|Romance,1353,3.7590539541759056
1295,1394,Raising Arizona (1987),Comedy,1434,4.02092050209205
1296,1395,Tin Men (1987),Comedy|Drama,295,3.3254237288135595
1297,1396,Sneakers (1992),Crime|Drama|Sci-Fi,1091,3.7277726856095326
1298,1397,Bastard Out of Carolina (1996),Drama,63,3.6507936507936507
1299,1398,In Love and War (1996),Romance|War,63,3.1904761904761907
1300,1399,Marvin's Room (1996),Drama,104,3.201923076923077
1301,1401,Ghosts of Mississippi (1996),Drama,162,3.506172839506173
1302,1404,Night Falls on Manhattan (1997),Crime|Drama,76,3.1447368421052633
1303,1405,Beavis and Butt-head Do America (1996),Animation|Comedy,475,3.04
1304,1406,"Cérémonie, La (1995)",Drama,24,3.4583333333333335
1305,1407,Scream (1996),Horror|Thriller,886,3.5756207674943568
1306,1408,"Last of the Mohicans, The (1992)",Action|Romance|War,975,3.8133333333333335
1307,1409,Michael (1996),Comedy|Romance,392,3.0535714285714284
1308,1410,"Evening Star, The (1996)",Comedy|Drama,90,2.8666666666666667
1309,1411,Hamlet (1996),Drama,382,3.9581151832460733
1310,1412,Some Mother's Son (1996),Drama,20,3.9
1311,1413,"Whole Wide World, The (1996)",Drama,50,3.38
1312,1414,Mother (1996),Comedy,168,3.5952380952380953
1313,1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,36,3.5555555555555554
1314,1416,Evita (1996),Drama|Musical,282,3.25531914893617
1315,1417,"Portrait of a Lady, The (1996)",Drama,43,2.7674418604651163
1316,1419,Walkabout (1971),Drama,136,3.963235294117647
1317,1420,Message to Love: The Isle of Wight Festival (1996),Documentary,7,4.0
1318,1421,Grateful Dead (1995),Documentary,22,3.0454545454545454
1319,1422,Murder at 1600 (1997),Mystery|Thriller,281,3.0249110320284696
1320,1423,Hearts and Minds (1996),Drama,14,4.357142857142857
1321,1425,Fierce Creatures (1997),Comedy,168,3.2916666666666665
1322,1426,Zeus and Roxanne (1997),Children's,23,2.5217391304347827
1323,1427,Turbulence (1997),Thriller,51,2.2941176470588234
1324,1428,Angel Baby (1995),Drama,52,3.25
1325,1429,Jackie Chan's First Strike (1996),Action,297,3.3063973063973062
1326,1430,Underworld (1997),Thriller,1,1.0
1327,1431,Beverly Hills Ninja (1997),Action|Comedy,232,2.5474137931034484
1328,1432,Metro (1997),Action,100,2.77
1329,1433,"Machine, The (1994)",Comedy|Horror,5,1.8
1330,1434,"Stranger, The (1994)",Action,2,4.0
1331,1436,Falling in Love Again (1980),Comedy,9,2.888888888888889
1332,1437,"Cement Garden, The (1993)",Drama,21,3.0952380952380953
1333,1438,Dante's Peak (1997),Action|Thriller,321,2.8161993769470404
1334,1439,Meet Wally Sparks (1997),Comedy,46,2.347826086956522
1335,1440,Amos & Andrew (1993),Comedy,81,2.765432098765432
1336,1441,Benny & Joon (1993),Comedy|Romance,481,3.444906444906445
1337,1442,Prefontaine (1997),Drama,71,3.0985915492957745
1338,1444,Guantanamera (1994),Comedy,8,3.375
1339,1445,McHale's Navy (1997),Comedy|War,156,2.173076923076923
1340,1446,Kolya (1996),Comedy,189,4.052910052910053
1341,1447,Gridlock'd (1997),Crime,49,3.36734693877551
1342,1449,Waiting for Guffman (1996),Comedy,462,4.147186147186147
1343,1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,14,3.7857142857142856
1344,1453,"Beautician and the Beast, The (1997)",Comedy|Romance,148,2.4324324324324325
1345,1454,SubUrbia (1997),Comedy,82,3.158536585365854
1346,1455,Hotel de Love (1996),Comedy|Romance,22,2.772727272727273
1347,1456,"Pest, The (1997)",Comedy,64,2.359375
1348,1457,Fools Rush In (1997),Comedy|Romance,266,3.1090225563909772
1349,1458,Touch (1997),Romance,24,2.8333333333333335
1350,1459,Absolute Power (1997),Mystery|Thriller,380,3.357894736842105
1351,1460,That Darn Cat! (1997),Children's|Comedy|Mystery,94,2.6808510638297873
1352,1461,Vegas Vacation (1997),Comedy,216,2.574074074074074
1353,1463,That Old Feeling (1997),Comedy|Romance,34,3.0294117647058822
1354,1464,Lost Highway (1997),Mystery,145,3.3517241379310345
1355,1465,Rosewood (1997),Drama,126,3.492063492063492
1356,1466,Donnie Brasco (1997),Crime|Drama,719,3.7955493741307373
1357,1468,Booty Call (1997),Comedy|Romance,144,2.5625
1358,1470,Rhyme & Reason (1997),Documentary,1,4.0
1359,1471,Boys Life 2 (1997),Drama,5,3.4
1360,1472,City of Industry (1997),Crime|Thriller,48,3.25
1361,1473,Best Men (1997),Action|Comedy|Crime|Drama,40,2.825
1362,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,146,2.335616438356164
1363,1475,Kama Sutra: A Tale of Love (1996),Romance,81,3.1481481481481484
1364,1476,Private Parts (1997),Comedy|Drama,499,3.4869739478957915
1365,1477,Love Jones (1997),Romance,27,3.4444444444444446
1366,1479,"Saint, The (1997)",Action|Romance|Thriller,563,3.197158081705151
1367,1480,Smilla's Sense of Snow (1997),Action|Drama|Thriller,265,3.279245283018868
1368,1482,"Van, The (1996)",Comedy|Drama,63,3.3333333333333335
1369,1483,Crash (1996),Drama|Thriller,141,2.7588652482269502
1370,1484,"Daytrippers, The (1996)",Mystery,124,3.7016129032258065
1371,1485,Liar Liar (1997),Comedy,666,3.5
1372,1486,"Quiet Room, The (1996)",Drama,7,3.142857142857143
1373,1487,Selena (1997),Drama|Musical,162,3.067901234567901
1374,1488,"Devil's Own, The (1997)",Action|Drama|Thriller|War,288,2.857638888888889
1375,1489,Cats Don't Dance (1997),Animation|Children's|Musical,37,2.5675675675675675
1376,1490,B*A*P*S (1997),Comedy,26,1.8076923076923077
1377,1493,Love and Other Catastrophes (1996),Romance,17,3.2941176470588234
1378,1494,"Sixth Man, The (1997)",Comedy,19,2.473684210526316
1379,1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's,44,1.3181818181818181
1380,1496,Anna Karenina (1997),Drama|Romance,25,3.16
1381,1497,Double Team (1997),Action,48,2.0833333333333335
